Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Retirement Month,Retirement Year,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Latitude,Longitude
57228,Lowell LLC,55095,Lowell Landfill,Map,Map,MA,Middlesex,,IPP Non-CHP,UNT1,,0.8,0.8,0.8,Landfill Gas,LFG,IC,8,1997,10,2007, , ,42.625,-71.35194
57228,Lowell LLC,55095,Lowell Landfill,Map,Map,MA,Middlesex,,IPP Non-CHP,UNT2,,0.8,0.8,0.8,Landfill Gas,LFG,IC,8,1997,10,2007, , ,42.625,-71.35194
6035,"Constellation Power, Inc",1589,New Boston Generating Station,Map,Map,MA,Suffolk,,IPP Non-CHP,1,,359,350,354.9,Natural Gas Steam Turbine,NG,ST,8,1965,9,2007, , ,42.339167,-71.03528
12658,"Minnkota Power Coop, Inc",2822,Harwood,Map,Map,ND,Cass,MISO,Electric Utility,1,,1.6,1.6,1.6,Petroleum Liquids,DFO,IC,10,1947,9,2007, , ,46.9986,-96.9975
11566,City of Mangum - (OK),2991,Mangum,Map,Map,OK,Greer,SWPP,Electric Utility,3,,0.4,0.2,0.2,Natural Gas Internal Combustion Engine,NG,IC,0,1929,9,2007, , ,34.8836,-99.5022
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,Map,Map,PA,Northampton,PJM,IPP Non-CHP,1,,156.2,140,150,Conventional Steam Coal,BIT,ST,9,1954,9,2007, , ,40.797762,-75.10542
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,Map,Map,PA,Northampton,PJM,IPP Non-CHP,2,,156.2,140,150,Conventional Steam Coal,BIT,ST,6,1956,9,2007, , ,40.797762,-75.10542
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,Map,Map,PA,Northampton,PJM,IPP Non-CHP,MCD1,,2.7,2.5,2.5,Petroleum Liquids,DFO,IC,2,1967,9,2007, , ,40.797762,-75.10542
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,Map,Map,PA,Northampton,PJM,IPP Non-CHP,MCD2,,2.7,2.5,2.5,Petroleum Liquids,DFO,IC,2,1967,9,2007, , ,40.797762,-75.10542
1015,Austin Energy,3549,Holly Street,Map,Map,TX,Travis,ERCO,Electric Utility,3,,165,195,195,Natural Gas Steam Turbine,NG,ST,7,1967,9,2007, , ,30.25,-97.71667
1015,Austin Energy,3549,Holly Street,Map,Map,TX,Travis,ERCO,Electric Utility,4,,193,196,196,Natural Gas Steam Turbine,NG,ST,7,1974,9,2007, , ,30.25,-97.71667
26256,Love Box Co Inc,50317,Love Box,Map,Map,KS,Sedgwick,,Industrial CHP,GEN1,,0.8,0.7,0.8,Natural Gas Fired Combustion Turbine,NG,GT,12,1985,9,2007, , ,37.772778,-97.31556
26256,Love Box Co Inc,50317,Love Box,Map,Map,KS,Sedgwick,,Industrial CHP,GEN2,,0.5,0.5,0.5,Natural Gas Internal Combustion Engine,NG,IC,12,1985,9,2007, , ,37.772778,-97.31556
26256,Love Box Co Inc,50317,Love Box,Map,Map,KS,Sedgwick,,Industrial CHP,GEN3,,0.8,0.8,0.8,Natural Gas Internal Combustion Engine,NG,IC,4,2000,9,2007, , ,37.772778,-97.31556
54842,WM Renewable Energy LLC,50564,New Milford Gas Recovery,Map,Map,CT,Litchfield,ISNE,IPP Non-CHP,GEN1,,3,2.9,3.3,Landfill Gas,LFG,GT,7,1991,9,2007, , ,41.547671,-73.42524
219,Alaska Power and Telephone Co,56146,False Island,Map,Map,AK,Prince of Wales Ketchikan,,Electric Utility,3,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,9,1983,9,2007, , ,55.48918,-133.1345
56175,Fairbanks Morse Engine,56937,Fairbanks Morse Engine,Map,Map,WI,Rock,MISO,Industrial Non-CHP,GEN7,,3.1,3.1,3.1,Petroleum Liquids,DFO,IC,8,1996,9,2007, , ,42.51846,-89.0287
13206,Nantucket Electric Co,1615,Nantucket Hybrid,Map,Map,MA,Nantucket,ISNE,Electric Utility,14,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,4,1995,8,2007, , ,41.2583,-70.0517
13206,Nantucket Electric Co,1615,Nantucket Hybrid,Map,Map,MA,Nantucket,ISNE,Electric Utility,15,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,4,1995,8,2007, , ,41.2583,-70.0517
13206,Nantucket Electric Co,1615,Nantucket Hybrid,Map,Map,MA,Nantucket,ISNE,Electric Utility,16,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,2,1998,8,2007, , ,41.2583,-70.0517
13206,Nantucket Electric Co,1615,Nantucket Hybrid,Map,Map,MA,Nantucket,ISNE,Electric Utility,17,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,2,1998,8,2007, , ,41.2583,-70.0517
65490,Edom Hills Project 1 LLC,50553,Edom Hills Project 1 LLC,Map,Map,CA,Riverside,CISO,IPP Non-CHP,WGNS,,11,6.5,10.2,Onshore Wind Turbine,WND,WT,12,1985,8,2007, , ,33.881667,-116.4603
49744,Merit Energy Company,52129,Anschutz Ranch East,Map,Map,WY,Uinta,,Industrial CHP,GEN1,,25.3,20,21.5,Natural Gas Fired Combustion Turbine,NG,GT,2,1987,8,2007, , ,41.176944,-111.0097
49744,Merit Energy Company,52129,Anschutz Ranch East,Map,Map,WY,Uinta,,Industrial CHP,GEN2,,25.3,20,21.5,Natural Gas Fired Combustion Turbine,NG,GT,2,1987,8,2007, , ,41.176944,-111.0097
3702,Clarksdale Public Utilities,2060,Third Street,Map,Map,MS,Coahoma,MISO,Electric Utility,4,,4,4,4,Natural Gas Steam Turbine,NG,ST,10,1951,7,2007, , ,34.205,-90.57778
3702,Clarksdale Public Utilities,2060,Third Street,Map,Map,MS,Coahoma,MISO,Electric Utility,5,,9,8,8,Natural Gas Steam Turbine,NG,ST,10,1946,7,2007, , ,34.205,-90.57778
54888,NRG Texas Power LLC,3460,Cedar Bayou,Map,Map,TX,Chambers,ERCO,IPP Non-CHP,3,,765,760,760,Natural Gas Steam Turbine,NG,ST,12,1974,7,2007, , ,29.75,-94.9256
49852,Great Bay Hydro Corp,3730,Newport Diesels,Map,Map,VT,Orleans,ISNE,IPP Non-CHP,10,,1.1,1,1,Petroleum Liquids,DFO,IC,88,1954,7,2007, , ,44.938056,-72.18
49852,Great Bay Hydro Corp,3730,Newport Diesels,Map,Map,VT,Orleans,ISNE,IPP Non-CHP,4,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,88,1948,7,2007, , ,44.938056,-72.18
49852,Great Bay Hydro Corp,3730,Newport Diesels,Map,Map,VT,Orleans,ISNE,IPP Non-CHP,5,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,88,1948,7,2007, , ,44.938056,-72.18
49852,Great Bay Hydro Corp,3730,Newport Diesels,Map,Map,VT,Orleans,ISNE,IPP Non-CHP,6,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,88,1948,7,2007, , ,44.938056,-72.18
49852,Great Bay Hydro Corp,3730,Newport Diesels,Map,Map,VT,Orleans,ISNE,IPP Non-CHP,7,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,88,1948,7,2007, , ,44.938056,-72.18
49852,Great Bay Hydro Corp,3730,Newport Diesels,Map,Map,VT,Orleans,ISNE,IPP Non-CHP,8,,1.1,1,1,Petroleum Liquids,DFO,IC,88,1954,7,2007, , ,44.938056,-72.18
49852,Great Bay Hydro Corp,3730,Newport Diesels,Map,Map,VT,Orleans,ISNE,IPP Non-CHP,9,,1.1,1,1,Petroleum Liquids,DFO,IC,88,1954,7,2007, , ,44.938056,-72.18
10837,Lebanon Methane Recovery Inc,10557,Lebanon Methane Recovery,Map,Map,PA,Lebanon,,IPP Non-CHP,GEN1,,0.6,0.6,0.6,Landfill Gas,LFG,IC,7,1985,7,2007, , ,40.333889,-76.42528
10837,Lebanon Methane Recovery Inc,10557,Lebanon Methane Recovery,Map,Map,PA,Lebanon,,IPP Non-CHP,GEN2,,0.6,0.6,0.6,Landfill Gas,LFG,IC,7,1985,7,2007, , ,40.333889,-76.42528
55731,CalTex Holdings LP,50253,CalTex Holdings LP,Map,Map,TX,Harris,,Industrial CHP,TG3,,18,15.3,17.6,Natural Gas Fired Combustion Turbine,NG,GT,1,1967,7,2007, , ,29.883056,-95.10861
6762,City of Fredonia - (KS),1277,Fredonia,Map,Map,KS,Wilson,,Electric Utility,1,,0.9,0.7,0.5,Petroleum Liquids,DFO,IC,99,1948,6,2007, , ,37.534167,-95.82333
6762,City of Fredonia - (KS),1277,Fredonia,Map,Map,KS,Wilson,,Electric Utility,IC5,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,12,1978,6,2007, , ,37.534167,-95.82333
6762,City of Fredonia - (KS),1277,Fredonia,Map,Map,KS,Wilson,,Electric Utility,IC6,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,12,1978,6,2007, , ,37.534167,-95.82333
6762,City of Fredonia - (KS),1277,Fredonia,Map,Map,KS,Wilson,,Electric Utility,IC7,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,12,1978,6,2007, , ,37.534167,-95.82333
6762,City of Fredonia - (KS),1277,Fredonia,Map,Map,KS,Wilson,,Electric Utility,IC8,,0.9,0.8,0.8,Petroleum Liquids,DFO,IC,12,1980,6,2007, , ,37.534167,-95.82333
6762,City of Fredonia - (KS),1277,Fredonia,Map,Map,KS,Wilson,,Electric Utility,IC9,,0.9,0.8,0.8,Petroleum Liquids,DFO,IC,12,1980,6,2007, , ,37.534167,-95.82333
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,Map,Map,NY,Erie,NYIS,IPP Non-CHP,65,,100,100,100,Conventional Steam Coal,BIT,ST,11,1953,6,2007, , ,42.97,-78.93
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,Map,Map,NY,Erie,NYIS,IPP Non-CHP,66,,100,100,100,Conventional Steam Coal,BIT,ST,1,1954,6,2007, , ,42.97,-78.93
5336,City of Dover - (OH),2914,Dover,Map,Map,OH,Tuscarawas,PJM,Electric Utility,2,,4,4,4,Conventional Steam Coal,BIT,ST,1,1944,6,2007, , ,40.520066,-81.46815
40052,AG Energy LP,10803,Ogdensburg Power,Map,Map,NY,St Lawrence,NYIS,IPP CHP,GEN1,,48.8,36,42,Natural Gas Fired Combined Cycle,NG,CT,10,1993,6,2007, , ,44.7258,-75.4417
40052,AG Energy LP,10803,Ogdensburg Power,Map,Map,NY,St Lawrence,NYIS,IPP CHP,GEN2,,23.6,19.6,21,Natural Gas Fired Combined Cycle,NG,CT,10,1993,6,2007, , ,44.7258,-75.4417
1311,Bassett Furniture Industries Inc,50911,Bassett Table,Map,Map,VA,Henry,,Industrial Non-CHP,2102,,1.5,1,1,Wood/Wood Waste Biomass,WDS,ST,1,1956,6,2007, , ,36.759167,-79.99333
14661,Pekin Paperboard Co LP,54664,Pekin Paperboard,Map,Map,IL,Tazewell,,Industrial Non-CHP,GEN1,,1.5,1.5,1.5,Natural Gas Steam Turbine,NG,ST,10,1948,6,2007, , ,40.551389,-89.66861
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,Map,Map,TX,Wood,,Industrial Non-CHP,UN73,,3,2.9,3,Natural Gas Internal Combustion Engine,NG,IC,1,1973,6,2007, , ,32.607778,-95.20639
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,Map,Map,TX,Wood,,Industrial Non-CHP,UN74,,3.4,3.3,3.4,Natural Gas Internal Combustion Engine,NG,IC,9,1987,6,2007, , ,32.607778,-95.20639
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,Map,Map,TX,Wood,,Industrial Non-CHP,UN75,,2.5,2.4,2.5,Natural Gas Internal Combustion Engine,NG,IC,9,1987,6,2007, , ,32.607778,-95.20639
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,Map,Map,TX,Wood,,Industrial Non-CHP,UN76,,0.1,0.1,0.1,Natural Gas Internal Combustion Engine,NG,IC,1,1955,6,2007, , ,32.607778,-95.20639
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,Map,Map,TX,Wood,,Industrial Non-CHP,UN77,,0.5,0.5,0.5,Natural Gas Internal Combustion Engine,NG,IC,1,1968,6,2007, , ,32.607778,-95.20639
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,Map,Map,TX,Wood,,Industrial Non-CHP,UN78,,0.5,0.5,0.5,Natural Gas Internal Combustion Engine,NG,IC,1,1968,6,2007, , ,32.607778,-95.20639
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,Map,Map,TX,Wood,,Industrial Non-CHP,UN79,,0.5,0.5,0.5,Natural Gas Internal Combustion Engine,NG,IC,1,1968,6,2007, , ,32.607778,-95.20639
56901,"AP Holdings Southaven, LLC",55219,Southaven Energy Facility,Map,Map,MS,DE SOTO,,IPP Non-CHP,5,,86,78,78,Natural Gas Fired Combustion Turbine,NG,GT,6,2002,6,2007, , ,33.044722,-88.07167
56901,"AP Holdings Southaven, LLC",55219,Southaven Energy Facility,Map,Map,MS,DE SOTO,,IPP Non-CHP,6,,86,78,78,Natural Gas Fired Combustion Turbine,NG,GT,6,2002,6,2007, , ,33.044722,-88.07167
56901,"AP Holdings Southaven, LLC",55219,Southaven Energy Facility,Map,Map,MS,DE SOTO,,IPP Non-CHP,7,,86,78,78,Natural Gas Fired Combustion Turbine,NG,GT,6,2002,6,2007, , ,33.044722,-88.07167
56901,"AP Holdings Southaven, LLC",55219,Southaven Energy Facility,Map,Map,MS,DE SOTO,,IPP Non-CHP,8,,86,78,78,Natural Gas Fired Combustion Turbine,NG,GT,6,2002,6,2007, , ,33.044722,-88.07167
7631,City of Greensburg - (KS),1281,Greensburg,Map,Map,KS,Kiowa,,Electric Utility,1,,2.1,2,2,Natural Gas Internal Combustion Engine,NG,IC,9,1966,5,2007, , ,37.603056,-99.29389
7631,City of Greensburg - (KS),1281,Greensburg,Map,Map,KS,Kiowa,,Electric Utility,3,,1.1,1.1,1.1,Natural Gas Internal Combustion Engine,NG,IC,9,1963,5,2007, , ,37.603056,-99.29389
7631,City of Greensburg - (KS),1281,Greensburg,Map,Map,KS,Kiowa,,Electric Utility,4,,1.1,1.1,1.1,Natural Gas Internal Combustion Engine,NG,IC,9,1956,5,2007, , ,37.603056,-99.29389
7631,City of Greensburg - (KS),1281,Greensburg,Map,Map,KS,Kiowa,,Electric Utility,5,,2.1,1.9,1.9,Natural Gas Internal Combustion Engine,NG,IC,9,1972,5,2007, , ,37.603056,-99.29389
7631,City of Greensburg - (KS),1281,Greensburg,Map,Map,KS,Kiowa,,Electric Utility,6,,1.4,1.2,1.2,Natural Gas Internal Combustion Engine,NG,IC,5,1983,5,2007, , ,37.603056,-99.29389
12792,"GenOn New York, LLC",2629,Lovett,Map,Map,NY,Rockland,NYIS,IPP Non-CHP,3,,69,69,67,Natural Gas Steam Turbine,NG,ST,3,1955,5,2007, , ,41.257778,-73.97972
12792,"GenOn New York, LLC",2629,Lovett,Map,Map,NY,Rockland,NYIS,IPP Non-CHP,4,,179.5,172,165.3,Conventional Steam Coal,BIT,ST,4,1966,5,2007, , ,41.257778,-73.97972
7601,Green Mountain Power Corp,3737,Essex Junction 19,Map,Map,VT,Chittenden,ISNE,Electric Utility,IC5,,1,1,1,Petroleum Liquids,DFO,IC,10,1947,5,2007, , ,44.4821,-73.1164
7601,Green Mountain Power Corp,3737,Essex Junction 19,Map,Map,VT,Chittenden,ISNE,Electric Utility,IC6,,1,1,1,Petroleum Liquids,DFO,IC,10,1947,5,2007, , ,44.4821,-73.1164
7601,Green Mountain Power Corp,3737,Essex Junction 19,Map,Map,VT,Chittenden,ISNE,Electric Utility,IC7,,1,1,1,Petroleum Liquids,DFO,IC,10,1947,5,2007, , ,44.4821,-73.1164
7601,Green Mountain Power Corp,3737,Essex Junction 19,Map,Map,VT,Chittenden,ISNE,Electric Utility,IC8,,1,1,1,Petroleum Liquids,DFO,IC,10,1947,5,2007, , ,44.4821,-73.1164
1194,Baptist Memorial Hospital,10008,Baptist Medical Center,Map,Map,FL,Duval,JEA,Commercial CHP,CG-3,,0.5,0.5,0.5,Natural Gas Internal Combustion Engine,NG,IC,10,1972,5,2007, , ,30.314467,-81.66271
49777,SP Fiber Technologies NW LLC,56124,SPFT - Newberg Cogen,Map,Map,OR,Yamhill,PGE,Industrial CHP,GT2,,54,41.6,47.3,Natural Gas Fired Combustion Turbine,NG,GT,5,2002,5,2007, , ,45.2879,-122.9627
9230,City of Independence - (IA),1149,Independence (IA),Map,Map,IA,Buchanan,MISO,Electric Utility,2,,1,0.8,0.8,Petroleum Liquids,DFO,IC,8,1949,4,2007, , ,42.4753,-91.88722
56831,"Ponca, City of",2997,Ponca Diesel,Map,Map,OK,Kay,,Electric Utility,6,,1.7,1,1,Natural Gas Internal Combustion Engine,NG,IC,1,1947,4,2007, , ,36.719722,-96.91528
1579,PUD No 1 of Benton County,7945,Finley Combustion Turbine Plant,Map,Map,WA,Benton,,Electric Utility,1,,32,27,31,Natural Gas Fired Combustion Turbine,NG,GT,10,2001,4,2007, , ,46.156667,-119.0119
1194,Baptist Memorial Hospital,10008,Baptist Medical Center,Map,Map,FL,Duval,JEA,Commercial CHP,TG-1,,2.6,2.3,2.6,Natural Gas Fired Combustion Turbine,NG,GT,1,1982,4,2007, , ,30.314467,-81.66271
19365,United States Sugar Corp,50483,Bryant Sugar House,Map,Map,FL,Palm Beach,,Industrial CHP,DGE,,1,1,1,Petroleum Liquids,DFO,IC,8,1986,4,2007, , ,26.814167,-80.66278
19365,United States Sugar Corp,50483,Bryant Sugar House,Map,Map,FL,Palm Beach,,Industrial CHP,DGW,,1,1,1,Petroleum Liquids,DFO,IC,8,1986,4,2007, , ,26.814167,-80.66278
19365,United States Sugar Corp,50483,Bryant Sugar House,Map,Map,FL,Palm Beach,,Industrial CHP,TG1,,2.5,2.3,2.5,Other Waste Biomass,AB,ST,11,1962,4,2007, , ,26.814167,-80.66278
19365,United States Sugar Corp,50483,Bryant Sugar House,Map,Map,FL,Palm Beach,,Industrial CHP,TG2,,2.5,2.3,2.5,Other Waste Biomass,AB,ST,11,1962,4,2007, , ,26.814167,-80.66278
19365,United States Sugar Corp,50483,Bryant Sugar House,Map,Map,FL,Palm Beach,,Industrial CHP,TG3,,3.5,3.3,3.5,Other Waste Biomass,AB,ST,11,1974,4,2007, , ,26.814167,-80.66278
19365,United States Sugar Corp,50483,Bryant Sugar House,Map,Map,FL,Palm Beach,,Industrial CHP,TG4,,20,18.6,10,Other Waste Biomass,AB,ST,11,1979,4,2007, , ,26.814167,-80.66278
40845,Weirton Steel Corp,54344,ISG Weirton,Map,Map,WV,Hancock,,Industrial CHP,1GEN,,7.5,7.5,7.5,Natural Gas Steam Turbine,NG,ST,1,1919,4,2007, , ,40.416667,-80.59167
40845,Weirton Steel Corp,54344,ISG Weirton,Map,Map,WV,Hancock,,Industrial CHP,2GEN,,7.5,7.5,7.5,Natural Gas Steam Turbine,NG,ST,1,1921,4,2007, , ,40.416667,-80.59167
40845,Weirton Steel Corp,54344,ISG Weirton,Map,Map,WV,Hancock,,Industrial CHP,3GEN,,7.5,7.5,7.5,Natural Gas Steam Turbine,NG,ST,1,1921,4,2007, , ,40.416667,-80.59167
40845,Weirton Steel Corp,54344,ISG Weirton,Map,Map,WV,Hancock,,Industrial CHP,5GEN,,7.5,7.5,7.5,Natural Gas Steam Turbine,NG,ST,1,1927,4,2007, , ,40.416667,-80.59167
40845,Weirton Steel Corp,54344,ISG Weirton,Map,Map,WV,Hancock,,Industrial CHP,6GEN,,10,10,10,Natural Gas Steam Turbine,NG,ST,1,1936,4,2007, , ,40.416667,-80.59167
40845,Weirton Steel Corp,54344,ISG Weirton,Map,Map,WV,Hancock,,Industrial CHP,7GEN,,10,10,10,Natural Gas Steam Turbine,NG,ST,1,1937,4,2007, , ,40.416667,-80.59167
40845,Weirton Steel Corp,54344,ISG Weirton,Map,Map,WV,Hancock,,Industrial CHP,8GEN,,25,25,25,Natural Gas Steam Turbine,NG,ST,1,1947,4,2007, , ,40.416667,-80.59167
40845,Weirton Steel Corp,54344,ISG Weirton,Map,Map,WV,Hancock,,Industrial CHP,9GEN,,20,20,20,Natural Gas Steam Turbine,NG,ST,1,1957,4,2007, , ,40.416667,-80.59167
11169,Longview Fibre Co,54562,Longview Fibre,Map,Map,WA,Cowlitz,BPAT,Industrial CHP,2,,2.5,2.5,2.5,Wood/Wood Waste Biomass,BLQ,ST,1,1936,4,2007, , ,46.103887,-122.9184
11169,Longview Fibre Co,54562,Longview Fibre,Map,Map,WA,Cowlitz,BPAT,Industrial CHP,3,,3.5,3.5,3.5,Wood/Wood Waste Biomass,BLQ,ST,1,1941,4,2007, , ,46.103887,-122.9184
11169,Longview Fibre Co,54562,Longview Fibre,Map,Map,WA,Cowlitz,BPAT,Industrial CHP,5,,6,5.7,5.7,Wood/Wood Waste Biomass,BLQ,ST,1,1950,4,2007, , ,46.103887,-122.9184
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE10,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE11,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE12,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE13,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE21,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE22,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE23,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE24,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE25,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE26,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OE27,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OEC1,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OEC2,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OEC3,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OEC4,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OEC5,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OEC6,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OEC7,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OEC8,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
34691,Ormat Nevada Inc,54724,Ormesa II,Map,Map,CA,Imperial,IID,IPP Non-CHP,OEC9,,1.2,0.9,1.1,Geothermal,GEO,ST,12,1987,4,2007, , ,32.7881,-115.2481
13870,"Nushagak Electric Coop, Inc",109,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,5,,0.7,0.7,0.7,Petroleum Liquids,DFO,IC,12,1973,3,2007, , ,59.042914,-158.4686
22500,"Evergy Kansas Central, Inc",1248,Hutchinson Energy Center,Map,Map,KS,Reno,SWPP,Electric Utility,ST1,,23,17,17,Natural Gas Steam Turbine,NG,ST,6,1950,3,2007, , ,38.0906,-97.87472
22500,"Evergy Kansas Central, Inc",1248,Hutchinson Energy Center,Map,Map,KS,Reno,SWPP,Electric Utility,ST2,,23,16,16,Natural Gas Steam Turbine,NG,ST,6,1950,3,2007, , ,38.0906,-97.87472
22500,"Evergy Kansas Central, Inc",1248,Hutchinson Energy Center,Map,Map,KS,Reno,SWPP,Electric Utility,ST3,,35,28,28,Natural Gas Steam Turbine,NG,ST,9,1951,3,2007, , ,38.0906,-97.87472
18252,City of Sturgis - (MI),1855,Sturgis City Diesel Plant,Map,Map,MI,St Joseph,PJM,Electric Utility,4,,1,0.6,0.6,Petroleum Liquids,DFO,IC,88,1947,3,2007, , ,41.7992,-85.4256
18252,City of Sturgis - (MI),1855,Sturgis City Diesel Plant,Map,Map,MI,St Joseph,PJM,Electric Utility,5,,1,0.6,0.6,Petroleum Liquids,DFO,IC,88,1947,3,2007, , ,41.7992,-85.4256
14328,Pacific Gas & Electric Co.,6212,Mobile GT,Map,Map,CA,Humboldt,CISO,Electric Utility,1,,13.3,15,15,Petroleum Liquids,DFO,GT,8,1975,3,2007, , ,40.741389,-124.2103
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Map,Map,NY,Monroe,NYIS,Industrial CHP,11TG,,6.3,6.3,6.3,Conventional Steam Coal,BIT,ST,11,1937,3,2007, , ,43.1989,-77.6319
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Map,Map,NY,Monroe,NYIS,Industrial CHP,13TG,,10.4,10.4,10.4,Conventional Steam Coal,BIT,ST,5,1948,3,2007, , ,43.1989,-77.6319
