"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/21/2013","AQS","370710016","3","7.9","ug/m3 LC","44","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"09/22/2013","AQS","370710016","3","4","ug/m3 LC","22","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"09/23/2013","AQS","370710016","3","5.9","ug/m3 LC","33","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"09/24/2013","AQS","370710016","3","8.1","ug/m3 LC","45","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"09/25/2013","AQS","370710016","3","9.3","ug/m3 LC","51","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"09/26/2013","AQS","370710016","3","8.7","ug/m3 LC","48","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"09/27/2013","AQS","370710016","3","6.2","ug/m3 LC","34","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"09/28/2013","AQS","370710016","3","6.5","ug/m3 LC","36","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"09/29/2013","AQS","370710016","3","5.9","ug/m3 LC","33","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"09/30/2013","AQS","370710016","3","6.7","ug/m3 LC","37","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/01/2013","AQS","370710016","3","8.5","ug/m3 LC","47","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/02/2013","AQS","370710016","3","8.3","ug/m3 LC","46","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/03/2013","AQS","370710016","3","9.5","ug/m3 LC","52","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/04/2013","AQS","370710016","3","11.1","ug/m3 LC","55","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/05/2013","AQS","370710016","3","12.6","ug/m3 LC","58","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/06/2013","AQS","370710016","3","9.7","ug/m3 LC","52","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/07/2013","AQS","370710016","3","2.3","ug/m3 LC","13","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/08/2013","AQS","370710016","3","3.9","ug/m3 LC","22","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/09/2013","AQS","370710016","3","4.5","ug/m3 LC","25","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/10/2013","AQS","370710016","3","3.9","ug/m3 LC","22","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/11/2013","AQS","370710016","3","4.9","ug/m3 LC","27","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/12/2013","AQS","370710016","3","9.3","ug/m3 LC","51","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/13/2013","AQS","370710016","3","2.4","ug/m3 LC","13","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/14/2013","AQS","370710016","3","3.2","ug/m3 LC","18","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/15/2013","AQS","370710016","3","6.1","ug/m3 LC","34","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/16/2013","AQS","370710016","3","8.1","ug/m3 LC","45","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/17/2013","AQS","370710016","3","9.2","ug/m3 LC","51","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/18/2013","AQS","370710016","3","4.5","ug/m3 LC","25","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/19/2013","AQS","370710016","3","9.2","ug/m3 LC","51","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/20/2013","AQS","370710016","3","6.1","ug/m3 LC","34","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/22/2013","AQS","370710016","3","10.7","ug/m3 LC","54","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/23/2013","AQS","370710016","3","6.1","ug/m3 LC","34","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/24/2013","AQS","370710016","3","5.7","ug/m3 LC","32","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/25/2013","AQS","370710016","3","5.1","ug/m3 LC","28","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/26/2013","AQS","370710016","3","5.4","ug/m3 LC","30","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/27/2013","AQS","370710016","3","9.5","ug/m3 LC","52","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/28/2013","AQS","370710016","3","13.3","ug/m3 LC","59","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/29/2013","AQS","370710016","3","10.8","ug/m3 LC","54","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/30/2013","AQS","370710016","3","10.1","ug/m3 LC","53","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"10/31/2013","AQS","370710016","3","10.4","ug/m3 LC","53","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/01/2013","AQS","370710016","3","2.7","ug/m3 LC","15","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/02/2013","AQS","370710016","3","4.1","ug/m3 LC","23","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/03/2013","AQS","370710016","3","6.3","ug/m3 LC","35","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/04/2013","AQS","370710016","3","5.3","ug/m3 LC","29","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/05/2013","AQS","370710016","3","6.1","ug/m3 LC","34","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/06/2013","AQS","370710016","3","6.4","ug/m3 LC","36","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/07/2013","AQS","370710016","3","6.7","ug/m3 LC","37","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/08/2013","AQS","370710016","3","4.8","ug/m3 LC","27","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/09/2013","AQS","370710016","3","8.3","ug/m3 LC","46","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/10/2013","AQS","370710016","3","7.7","ug/m3 LC","43","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/11/2013","AQS","370710016","3","6.9","ug/m3 LC","38","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/12/2013","AQS","370710016","3","8.1","ug/m3 LC","45","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/13/2013","AQS","370710016","3","4.7","ug/m3 LC","26","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/16/2013","AQS","370710016","3","13.7","ug/m3 LC","60","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/17/2013","AQS","370710016","3","8.2","ug/m3 LC","46","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/18/2013","AQS","370710016","3","1.8","ug/m3 LC","10","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/19/2013","AQS","370710016","3","3.9","ug/m3 LC","22","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/20/2013","AQS","370710016","3","6","ug/m3 LC","33","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/21/2013","AQS","370710016","3","6.3","ug/m3 LC","35","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/22/2013","AQS","370710016","3","6.9","ug/m3 LC","38","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/23/2013","AQS","370710016","3","4.9","ug/m3 LC","27","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/24/2013","AQS","370710016","3","3.9","ug/m3 LC","22","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/25/2013","AQS","370710016","3","5.3","ug/m3 LC","29","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/26/2013","AQS","370710016","3","1.7","ug/m3 LC","9","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/27/2013","AQS","370710016","3","4","ug/m3 LC","22","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/28/2013","AQS","370710016","3","6.4","ug/m3 LC","36","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/29/2013","AQS","370710016","3","9.3","ug/m3 LC","51","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"11/30/2013","AQS","370710016","3","9.7","ug/m3 LC","52","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/01/2013","AQS","370710016","3","13","ug/m3 LC","58","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/02/2013","AQS","370710016","3","12.7","ug/m3 LC","58","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/03/2013","AQS","370710016","3","14.6","ug/m3 LC","61","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/04/2013","AQS","370710016","3","11.6","ug/m3 LC","56","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/05/2013","AQS","370710016","3","5.9","ug/m3 LC","33","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/06/2013","AQS","370710016","3","6.6","ug/m3 LC","37","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/07/2013","AQS","370710016","3","3.2","ug/m3 LC","18","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/08/2013","AQS","370710016","3","3.9","ug/m3 LC","22","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/09/2013","AQS","370710016","3","1.9","ug/m3 LC","11","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/10/2013","AQS","370710016","3","3.9","ug/m3 LC","22","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/11/2013","AQS","370710016","3","6.6","ug/m3 LC","37","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/12/2013","AQS","370710016","3","7.1","ug/m3 LC","39","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/13/2013","AQS","370710016","3","10.2","ug/m3 LC","53","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/14/2013","AQS","370710016","3","10.8","ug/m3 LC","54","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/15/2013","AQS","370710016","3","6.2","ug/m3 LC","34","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/16/2013","AQS","370710016","3","6.6","ug/m3 LC","37","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/17/2013","AQS","370710016","3","5.5","ug/m3 LC","31","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/18/2013","AQS","370710016","3","3.9","ug/m3 LC","22","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/19/2013","AQS","370710016","3","6.2","ug/m3 LC","34","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/20/2013","AQS","370710016","3","10.6","ug/m3 LC","54","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/21/2013","AQS","370710016","3","8.5","ug/m3 LC","47","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/22/2013","AQS","370710016","3","3.7","ug/m3 LC","21","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/23/2013","AQS","370710016","3","1.4","ug/m3 LC","8","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/24/2013","AQS","370710016","3","4.1","ug/m3 LC","23","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/25/2013","AQS","370710016","3","5","ug/m3 LC","28","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/26/2013","AQS","370710016","3","9.5","ug/m3 LC","52","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/27/2013","AQS","370710016","3","8.5","ug/m3 LC","47","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/28/2013","AQS","370710016","3","13.1","ug/m3 LC","58","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
